    0.000000000     0.000000000     0.000000000     0.000000000    58.718750000    31.137393162     0.000000000     0.000000000     0.000000000    29.485652681     0.000000000    25.687014414     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    71.630799870     0.000000000    45.898489800     0.000000000    79.500000000    38.527356110    87.579840765     0.000000000    77.500000000     0.000000000     0.000000000     0.000000000    73.391666667    17.549325961     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    17.261904762     0.000000000    25.860026042     0.000000000    50.198280423     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
    0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    36.538068384     0.000000000     0.000000000     0.000000000    34.039155262    29.943042032     0.000000000     0.000000000    92.139460216   110.906335121     0.000000000   102.987152044    56.907322750    34.100997737    84.542472040   122.750000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    17.500000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    77.305555556     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
    0.000000000     0.000000000     0.000000000     0.000000000    37.133333333     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
    0.000000000     0.000000000     0.000000000     0.000000000    39.818527144    22.047027932     0.000000000     0.000000000     0.000000000    33.000000000    14.225345380    17.228005694     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    88.760536843     0.000000000   113.303571429     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000   100.695609041    92.307767348    87.505498987     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000   101.201163802     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
   58.718750000     0.000000000    37.133333333    39.818527144     0.000000000    18.988499610    22.500000000    22.665935970    25.901862072    28.295053461    23.746447852    86.590909091     0.000000000    23.875000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    54.788158134     0.000000000    40.640625000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    97.877420547    74.344776385     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    24.750000000     0.000000000   137.346666667     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
   31.137393162     0.000000000     0.000000000    22.047027932    18.988499610     0.000000000     0.000000000     0.000000000     0.000000000    23.954351180    21.369878070    30.357700614     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    88.676666667     0.000000000     0.000000000     0.000000000     0.000000000   124.833333333     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000   133.105585264     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    96.593915397    75.865139646    63.327416633     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    35.082723018     0.000000000    98.516098340     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
    0.000000000    36.538068384     0.000000000     0.000000000    22.500000000     0.000000000     0.000000000     0.000000000    28.160262595     0.000000000    24.078411701    67.132991844   104.533277574   105.928571429   118.500000000   117.050000000     0.000000000   119.966968926    14.250000000    27.976441625     0.000000000    87.366997689    91.801018773     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
    0.000000000     0.000000000     0.000000000     0.000000000    22.665935970     0.000000000     0.000000000     0.000000000    20.868228641     0.000000000    23.957016840    50.653841991     0.000000000     0.000000000     0.000000000   170.376984127     0.000000000   168.591666667     0.000000000     0.000000000     0.000000000    68.268854111   148.500000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000   117.225396825     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
    0.000000000     0.000000000     0.000000000     0.000000000    25.901862072     0.000000000    28.160262595    20.868228641     0.000000000     0.000000000    23.929963673    67.915499231   129.673971861   129.250000000     0.000000000   141.844009625     0.000000000   131.928886816   118.750000000    85.418300449     0.000000000    98.077918200   116.875000000     0.000000000   132.500000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
   29.485652681     0.000000000     0.000000000    33.000000000    28.295053461    23.954351180     0.000000000     0.000000000     0.000000000     0.000000000    25.208333333    28.886815043     0.000000000     0.000000000     0.000000000    54.312500000     0.000000000    53.046875000     0.000000000     0.000000000     0.000000000    50.450000000     0.000000000     0.000000000     0.000000000     0.000000000   102.914650538     0.000000000     0.000000000     0.000000000     0.000000000    59.452598566   106.977651515     0.000000000    79.069444444     0.000000000     0.000000000     0.000000000     0.000000000    44.643939394     0.000000000     0.000000000     0.000000000    37.434043371     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    26.193128882     0.000000000    43.941666667     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
